timestamp,cpu,memory,network,rps,errors,latency_p95,restarts
2026-04-11 07:04:19.684000015,1.0190672303380028,20822892544.0,,29.99970575431759,0.45,31.393947342504767,0.0
2026-04-11 07:04:34.684000015,2.2001977441769025,20490825728.0,88510.3603674582,29.849941668833267,0.45,30.63902820997157,0.0
2026-04-11 07:04:49.684000015,2.2001977441769025,20490825728.0,88510.3603674582,32.08327389101845,0.45,29.00341100150337,0.0
2026-04-11 07:05:04.684000015,2.191709877622631,20378505216.0,88510.3603674582,32.49993833538882,0.45,27.8309747240902,0.0
2026-04-11 07:05:19.684000015,1.433089699703366,17460944896.0,61026.12774321518,33.05,0.4833333333333333,25.45867142598182,0.0
2026-04-11 07:05:34.684000015,1.9905531664562832,16556171264.0,86005.79385281715,33.03333166672222,0.4833333333333333,25.62500092589506,0.0
2026-04-11 07:05:49.684000015,1.9905531664562832,16556171264.0,86005.79385281715,31.249998333388888,0.4833333333333333,26.42361203700609,0.0
2026-04-11 07:06:04.684000015,1.9734197416511716,16556171264.0,86005.79385281715,32.24999833338889,0.4833333333333333,26.339779926304477,0.0
2026-04-11 07:06:19.684000015,1.803412794557671,16461004800.0,91452.90451602892,31.449998333388887,0.4333333333333333,24.630154027409347,0.0
2026-04-11 07:06:34.684000015,2.0272045415728663,16452485120.0,95978.08007322422,31.416667777814816,0.4333333333333333,24.74691382214079,0.0
2026-04-11 07:06:49.684000015,2.0272045415728663,16452485120.0,95978.08007322422,30.716667777814816,0.4333333333333333,25.15845314264908,0.0
2026-04-11 07:07:04.684000015,1.8835655611341973,16454717440.0,95978.08007322422,29.916667777814816,0.4333333333333333,25.21519438847704,0.0
2026-04-11 07:07:19.684000015,0.9612974563528796,16529784832.0,,30.466771947236197,0.55,22.39677694563601,0.0
2026-04-11 07:07:34.684000015,2.043033726852397,16669089792.0,89666.02027463778,30.750104169421377,0.55,22.214011240888404,0.0
2026-04-11 07:07:49.684000015,2.043033726852397,16669089792.0,89666.02027463778,34.53343583617137,0.55,20.499713451860217,0.0
2026-04-11 07:08:04.684000015,2.028658394902599,16673583104.0,89666.02027463778,37.633377504782416,0.55,19.39258709642026,0.0
2026-04-11 07:08:19.684000015,1.6361465156172992,16757579776.0,61965.273272505845,38.3665405597869,0.65,18.093765101131705,0.0
2026-04-11 07:08:34.684000015,1.9487022811305148,16761167872.0,87010.52894020177,38.09987389312023,0.65,18.102433139417407,0.0
2026-04-11 07:08:49.684000015,1.948702281130515,16761167872.0,87010.52894020177,34.71654389312024,0.65,19.30680252236805,0.0
2026-04-11 07:09:04.684000015,1.8926226108303912,16761593856.0,87010.52894020177,31.48331889284258,0.65,20.199095974622708,0.0
2026-04-11 07:09:19.684000015,1.626974134081909,16747253760.0,86701.1841269565,30.016775559213087,0.3833333333333333,17.10578667702851,0.0
2026-04-11 07:09:34.684000015,1.8009955651282767,16750157824.0,86444.31881519228,30.000108892546415,0.3833333333333333,17.066613146317877,0.0
2026-04-11 07:09:49.684000015,1.8009955651282767,16750157824.0,86444.31881519228,31.950107225796412,0.3833333333333333,16.338835924123412,0.0
2026-04-11 07:10:04.684000015,1.6097798823937637,16749654016.0,86444.31881519228,32.633390557463024,0.3833333333333333,16.08885277653698,0.0
2026-04-11 07:10:19.684000015,1.764778230004907,16783482880.0,97494.56158763476,33.38329027849536,0.4333333333333333,17.36575246891722,0.0
2026-04-11 07:10:34.684000015,1.8556419835192024,16791822336.0,97494.56158763476,33.48329027849536,0.4333333333333333,17.36078982014721,0.0
2026-04-11 07:10:49.684000015,1.8556419835192024,16791822336.0,97494.56158763476,30.71662361182869,0.4333333333333333,18.137735927931622,0.0
2026-04-11 07:11:04.684000015,1.8363949267406716,16797036544.0,97494.56158763476,29.03329027849536,0.4333333333333333,18.65179702359869,0.0
2026-04-11 07:11:19.684000015,1.0999944150912422,16977047552.0,,28.31664722481476,0.35,20.827510069273487,0.0
2026-04-11 07:11:34.684000015,2.0843369248228623,17033404416.0,88413.58034407315,28.233313891481423,0.35,21.00741091973088,0.0
2026-04-11 07:11:49.684000015,2.0843369248228623,17033404416.0,88413.58034407315,30.299980558148093,0.35,20.0680093893452,0.0
2026-04-11 07:12:04.684000015,2.062051972931548,17031647232.0,88413.58034407315,31.46661555973135,0.35,19.535550290959662,0.0
2026-04-11 07:12:19.684000015,1.6064971736818343,17134276608.0,60379.90836452838,32.41665778228702,0.55,18.753410585174997,0.0
2026-04-11 07:12:34.684000015,1.8878517507540613,17139777536.0,85768.43816762143,32.48332444895369,0.55,18.765292143125656,0.0
2026-04-11 07:12:49.684000015,1.8878517507540613,17139777536.0,85768.43816762143,33.599991115620355,0.55,18.515292199816955,0.0
2026-04-11 07:13:04.684000015,1.869784192437302,17139113984.0,85768.43816762143,36.31673278287054,0.55,17.74827460416761,0.0
2026-04-11 07:13:19.684000015,1.95651218475703,17252462592.0,91707.27352705256,36.88342555853716,0.6333333333333333,18.269453245876555,0.0
2026-04-11 07:13:34.684000015,2.0209736163890257,17256718336.0,96689.55399061032,36.96675500311123,0.6333333333333333,18.201586742056943,0.0
2026-04-11 07:13:49.684000015,2.0209736163890257,17256718336.0,96689.55399061032,36.78342166977789,0.6333333333333333,18.080618922080383,0.0
2026-04-11 07:14:04.684000015,1.9947266213970576,17258225664.0,96689.55399061032,34.65004500094445,0.6333333333333333,18.72725915701271,0.0
2026-04-11 07:14:19.684000015,0.9761068143054704,17319518208.0,,34.39987944767583,0.45,19.0550589516534,0.0
2026-04-11 07:14:34.684000015,1.979261168520436,17383309312.0,89298.73795027904,34.38321278100916,0.45,19.09874202134188,0.0
2026-04-11 07:14:49.684000015,1.979261168520436,17383309312.0,89298.73795027904,33.24987944767583,0.45,19.557623600289183,0.0
2026-04-11 07:15:04.684000015,1.930293567730608,17384206336.0,89298.73795027904,32.4665461143425,0.45,19.65630781081556,0.0
2026-04-11 07:15:19.684000015,1.5343652083055066,17444343808.0,61390.83456842256,31.11669138949537,0.45,16.90935992156118,0.0
2026-04-11 07:15:34.684000015,1.8558878184008412,17447878656.0,86449.22225403186,30.96669805612501,0.45,16.89421479263867,0.0
2026-04-11 07:15:49.684000015,1.8558878184008412,17447878656.0,86449.22225403186,29.300031389458344,0.45,17.307676242750794,0.0
2026-04-11 07:16:04.684000015,1.8100961593255032,17448300544.0,86449.22225403186,30.21669805612501,0.45,17.26440702122743,0.0
2026-04-11 07:16:19.684000015,1.8079375680250496,17197903872.0,86276.05055483848,30.883293611912027,0.55,21.10123859736867,0.0
2026-04-11 07:16:34.684000015,1.8930624855230875,17201926144.0,86132.12994099357,30.93328750087498,0.55,21.130668330572234,0.0
2026-04-11 07:16:49.684000015,1.893062485523088,17201926144.0,86132.12994099359,32.69995416754165,0.55,20.43673758448521,0.0
2026-04-11 07:17:04.684000015,1.8451224923754403,17205608448.0,86132.12994099359,31.33328750087498,0.55,20.555897409570846,0.0
2026-04-11 07:17:19.684000015,1.60016702855856,17243721728.0,99356.69222863468,31.41673944587964,0.4333333333333333,17.668009280224467,0.0
2026-04-11 07:17:34.684000015,1.885672318872472,17265938432.0,99356.6922286347,31.416746112546324,0.4333333333333333,17.56887155903649,0.0
2026-04-11 07:17:49.684000015,1.885672318872472,17265938432.0,99356.6922286347,32.76674611254632,0.4333333333333333,17.17181896399074,0.0
2026-04-11 07:18:04.684000015,1.810832155687308,17265840128.0,99356.6922286347,33.91674611254633,0.4333333333333333,16.946332305075757,0.0
2026-04-11 07:18:19.684000015,1.5940563833885193,17122328576.0,62724.56235671017,34.45000333350001,0.4833333333333333,18.656975581337168,0.0
2026-04-11 07:18:34.684000015,1.9034903936064609,17091846144.0,87098.79809074702,34.55,0.4833333333333333,18.800781249999964,0.0
2026-04-11 07:18:49.684000015,1.9034903936064609,17091846144.0,87098.79809074702,34.25,0.4833333333333333,18.906249999999964,0.0
2026-04-11 07:19:04.684000015,1.8786215004744828,17092546560.0,87098.79809074702,35.5,0.4833333333333333,18.51367187499988,0.0
2026-04-11 07:19:19.684000015,1.377412340191016,17205354496.0,86263.1879279736,35.233311669666605,0.45,18.73440347057002,0.0
2026-04-11 07:19:34.684000015,1.967819734249985,17206161408.0,86263.1879279736,35.283306669833266,0.45,18.72071930865801,0.0
2026-04-11 07:19:49.684000015,1.9678197342499848,17206161408.0,86263.1879279736,35.1166400031666,0.45,18.777615860382227,0.0
2026-04-11 07:20:04.684000015,1.9000447335782116,17206304768.0,86263.1879279736,32.73330666983326,0.45,19.42416758452017,0.0
2026-04-11 07:20:19.684000015,1.4543701876080202,17134202880.0,96475.71817261454,32.466651390310176,0.4,18.004410439972794,0.0
2026-04-11 07:20:34.684000015,1.7684706526713077,17108791296.0,96475.71817261454,32.36665916801389,0.4,17.89058219473074,0.0
2026-04-11 07:20:49.684000015,1.7684706526713077,17108791296.0,96475.71817261454,31.11665916801389,0.4,18.22292007792341,0.0
2026-04-11 07:21:04.684000015,1.6608671282305865,17107574784.0,96475.71817261454,32.283325834680554,0.4,17.935492719486525,0.0
2026-04-11 07:21:19.684000015,0.8486820723425026,16980418560.0,,32.199904173782095,0.4,21.524065982261728,0.0
2026-04-11 07:21:34.684000015,1.990451147039052,16942985216.0,89498.88295596787,32.34989584054134,0.4,21.45330151543824,0.0
