2026-05-04 18:31:23.322544,11.039928971816778,23829340160.0,143537.96041092457,1141.0684005206485,450.95,3163.2366902859662,2.5,1
2026-05-04 18:31:40.171367,11.038911229159204,23829340160.0,143537.96041092457,1503.9260025142596,450.95,4731.143974879951,2.5,1
2026-05-04 18:31:55.726380,8.048074520331761,23829340160.0,143537.96041092457,1271.0093358475929,163.28333333333333,15496.37987318572,5.0,1
2026-05-04 18:32:11.005636,10.84332257777247,23396040704.0,122241.34922942717,1302.7641902328664,163.28333333333333,14945.19554419861,5.0,1
2026-05-04 18:32:26.261132,10.888757303831984,23396040704.0,122241.34922942717,1254.0141913439775,167.65,14875.102977052971,5.0,1
2026-05-04 18:32:41.544347,10.855186742337036,23396040704.0,122241.34922942717,919.1244204031657,167.65,13935.675441852462,5.0,1
2026-05-04 18:32:56.853291,7.787999714187783,23396040704.0,122241.34922942717,1356.1410870698323,670.0,1207.1640429735933,5.0,1
2026-05-04 18:33:12.134467,13.106212394407379,23359238144.0,108630.16504035659,1292.6764861950867,670.0,921.158948100468,5.0,1
2026-05-04 18:33:27.446778,13.138651052707745,23359238144.0,108630.16504035659,1231.758283519654,664.5666666666666,224.56995129704887,5.0,1
2026-05-04 18:33:43.006366,12.98294977136194,23359238144.0,108630.16504035659,1036.974244630765,520.9829677777777,226.6500027757716,3.7501093781901966,1
2026-05-04 18:33:58.357701,2.4204960319605506,23359238144.0,0.0,1037.258283519654,521.2666666666667,226.85279583418986,3.750109378190197,1
2026-05-04 18:34:13.609516,8.746712447361054,21439815680.0,197379.7633532596,790.5839144831878,521.2666666666667,238.67963618794082,3.750109378190197,1
2026-05-04 18:34:28.885297,8.747768234994622,21439815680.0,197379.76335325962,790.5839128166044,521.2666666666667,238.75126167256175,3.750109378190197,1
2026-05-04 18:34:44.381070,8.74629853616191,21439815680.0,197379.7633532596,405.6172461499378,136.3,24.293254622688007,2.5000104167100696,1
2026-05-04 18:34:59.663282,6.922007927847767,21361643520.0,197379.7633532596,405.6172461499378,136.3,24.293254622688004,2.5000104167100696,1
